,journal,authors,buzz_id,date,name,doi,pii
20,Water Resources and Economics,"['Yasuharu Shimamura', 'Satoshi Shimizutani', 'Hiroyuki Yamada']",1,2022-01-31,Economic valuation of safe water from new boreholes in rural Zambia: A coping cost approach,10.1016/j.wre.2021.100192,S2212428421000165
21,Water Resources and Economics,"['Niek Mouter', 'Paul Koster', 'Thijs Dekker']",1,2021-10-31,Participatory value evaluation for the evaluation of flood protection schemes,10.1016/j.wre.2021.100188,S2212428421000128
22,Water Resources and Economics,"['Maite M. Aldaya', 'Diego Sesma-Martín', 'Mar Rubio-Varas']",1,2021-10-31,Tracking water for human activities: From the ivory tower to the ground,10.1016/j.wre.2021.100190,S2212428421000141
23,Water Resources and Economics,"['Erik Brockwell', 'Katarina Elofsson', 'Sandra Nordmark']",1,2021-07-31,Spatial analysis of water quality and income in Europe,10.1016/j.wre.2021.100182,S2212428421000074
24,Water Resources and Economics,"['Long Chu', 'R. Quentin Grafton']",1,2021-07-31,Dynamic water pricing and the risk adjusted user cost (RAUC),10.1016/j.wre.2021.100181,S2212428421000062
25,Water Resources and Economics,"['Majed Khadem', 'Charles Rougé', 'Julien J. Harou']",1,2020-10-31,What do economic water storage valuations reveal about optimal vs. historical water management?,10.1016/j.wre.2020.100158,S2212428420300037
26,Water Resources and Economics,"['Adam Loch', 'David Adamson', 'Christopher Auricht']",1,2020-10-31,(g)etting to the point: The problem with water risk and uncertainty,10.1016/j.wre.2019.100154,S2212428419300350
27,Water Resources and Economics,"['Ståle Navrud', 'Godwin K. Vondolia']",1,2020-04-30,Farmers′ preferences for reductions in flood risk under monetary and non-monetary payment modes,10.1016/j.wre.2019.100151,S2212428419300325
28,Water Resources and Economics,"['Jenni Miettinen', 'Markku Ollikainen', 'Lauri Valsta']",1,2020-07-31,Cost function approach to water protection in forestry,10.1016/j.wre.2019.100150,S2212428418300252
29,Water Resources and Economics,"['Lars T. de Ruig', 'Toon Haer', 'Jeroen C. J. H. Aerts']",1,2020-10-31,A micro-scale cost-benefit analysis of building-level flood risk adaptation measures in Los Angeles,10.1016/j.wre.2019.100147,S2212428419300039
30,Water Resources and Economics,"['Riina Haavisto', 'Darwin Santos', 'Adriaan Perrels']",1,2019-04-30,Determining payments for watershed services by hydro-economic modeling for optimal water allocation between agricultural and municipal water use,10.1016/j.wre.2018.08.003,S2212428417300877
31,Water Resources and Economics,"['Luciano Raso', 'Bruno Barbier', 'Jean-Claude Bader']",1,2019-04-30,Modeling dynamics and adaptation at operational and structural scales for the ex-ante economic evaluation of large dams in an African context,10.1016/j.wre.2018.08.001,S221242841730155X
32,Water Resources and Economics,"['Anchal Arora', 'Sangeeta Bansal', 'Patrick S. Ward']",1,2019-01-31,"Do farmers value rice varieties tolerant to droughts and floods? Evidence from a discrete choice experiment in Odisha, India",10.1016/j.wre.2018.03.001,S2212428416301396
33,Water Resources and Economics,"['Siwa Msangi', 'Mohamad Hejazi']",4,2022-04-30,How stable is the stabilization value of groundwater? Examining the behavioral and physical determinants,10.1016/j.wre.2022.100195,S2212428422000032
34,Water Resources and Economics,"['Adam Loch', 'David Adamson', 'Christopher Auricht']",4,2020-10-31,(g)etting to the point: The problem with water risk and uncertainty,10.1016/j.wre.2019.100154,S2212428419300350
35,Water Resources and Economics,"['Siwa Msangi', 'Mohamad Hejazi']",5,2022-04-30,How stable is the stabilization value of groundwater? Examining the behavioral and physical determinants,10.1016/j.wre.2022.100195,S2212428422000032
36,Water Resources and Economics,"['Adam Loch', 'David Adamson', 'Christopher Auricht']",5,2020-10-31,(g)etting to the point: The problem with water risk and uncertainty,10.1016/j.wre.2019.100154,S2212428419300350
37,Water Resources and Economics,"['Lennart G. Vogelsang', 'Hans-Peter Weikard', 'Birgit Bednar-Friedl']",6,2023-07-31,Assessing the cost-effectiveness of Nature-based Solutions under climate change uncertainty and learning,10.1016/j.wre.2023.100224,S2212428423000099
38,Water Resources and Economics,"['Anastasio J. Villanueva', 'José A. Gómez-Limón']",6,2023-04-30,Heterogeneity in the WTA-WTP disparity for irrigation water reliability,10.1016/j.wre.2023.100219,S221242842300004X
39,Water Resources and Economics,"['Diego Sesma-Martín', 'Miguel Puente-Ajovín']",6,2022-07-31,The Environmental Kuznets Curve at the thermoelectricity-water nexus: Empirical evidence from Spain,10.1016/j.wre.2022.100202,S221242842200010X
40,Water Resources and Economics,"['Felix Dalstein', 'Asjad Naqvi']",6,2022-04-30,21st Century water withdrawal decoupling: A pathway to a more water-wise world?,10.1016/j.wre.2022.100197,S2212428422000056
41,Water Resources and Economics,"['Janine M. Stone', 'Patrick S. Johnson']",6,2022-01-31,Conserving for the common good: Preferences for water conservation policies during a severe drought in Northern California,10.1016/j.wre.2021.100191,S2212428421000153
42,Water Resources and Economics,"['Franklin Amuakwa-Mensah', 'Rebecca Afua Klege', 'Gunnar Köhlin']",6,2021-10-31,COVID-19 and handwashing: Implications for water use in Sub-Saharan Africa,10.1016/j.wre.2021.100189,S221242842100013X
43,Water Resources and Economics,"['Maite M. Aldaya', 'Diego Sesma-Martín', 'Mar Rubio-Varas']",6,2021-10-31,Tracking water for human activities: From the ivory tower to the ground,10.1016/j.wre.2021.100190,S2212428421000141
44,Water Resources and Economics,"['Erik Brockwell', 'Katarina Elofsson', 'Sandra Nordmark']",6,2021-07-31,Spatial analysis of water quality and income in Europe,10.1016/j.wre.2021.100182,S2212428421000074
45,Water Resources and Economics,"['Ståle Navrud', 'Godwin K. Vondolia']",6,2020-04-30,Farmers′ preferences for reductions in flood risk under monetary and non-monetary payment modes,10.1016/j.wre.2019.100151,S2212428419300325
46,Water Resources and Economics,"['Jenni Miettinen', 'Markku Ollikainen', 'Lauri Valsta']",6,2020-07-31,Cost function approach to water protection in forestry,10.1016/j.wre.2019.100150,S2212428418300252
47,Water Resources and Economics,"['Lars T. de Ruig', 'Toon Haer', 'Jeroen C. J. H. Aerts']",6,2020-10-31,A micro-scale cost-benefit analysis of building-level flood risk adaptation measures in Los Angeles,10.1016/j.wre.2019.100147,S2212428419300039
48,Water Resources and Economics,"['Riina Haavisto', 'Darwin Santos', 'Adriaan Perrels']",6,2019-04-30,Determining payments for watershed services by hydro-economic modeling for optimal water allocation between agricultural and municipal water use,10.1016/j.wre.2018.08.003,S2212428417300877
49,Water Resources and Economics,"['Lennart G. Vogelsang', 'Hans-Peter Weikard', 'Birgit Bednar-Friedl']",7,2023-07-31,Assessing the cost-effectiveness of Nature-based Solutions under climate change uncertainty and learning,10.1016/j.wre.2023.100224,S2212428423000099
50,Water Resources and Economics,"['Diego Sesma-Martín', 'Miguel Puente-Ajovín']",7,2022-07-31,The Environmental Kuznets Curve at the thermoelectricity-water nexus: Empirical evidence from Spain,10.1016/j.wre.2022.100202,S221242842200010X
51,Water Resources and Economics,"['Felix Dalstein', 'Asjad Naqvi']",7,2022-04-30,21st Century water withdrawal decoupling: A pathway to a more water-wise world?,10.1016/j.wre.2022.100197,S2212428422000056
52,Water Resources and Economics,"['Yasuharu Shimamura', 'Satoshi Shimizutani', 'Hiroyuki Yamada']",7,2022-01-31,Economic valuation of safe water from new boreholes in rural Zambia: A coping cost approach,10.1016/j.wre.2021.100192,S2212428421000165
53,Water Resources and Economics,"['Niek Mouter', 'Paul Koster', 'Thijs Dekker']",7,2021-10-31,Participatory value evaluation for the evaluation of flood protection schemes,10.1016/j.wre.2021.100188,S2212428421000128
54,Water Resources and Economics,"['Franklin Amuakwa-Mensah', 'Rebecca Afua Klege', 'Gunnar Köhlin']",7,2021-10-31,COVID-19 and handwashing: Implications for water use in Sub-Saharan Africa,10.1016/j.wre.2021.100189,S221242842100013X
55,Water Resources and Economics,"['Maite M. Aldaya', 'Diego Sesma-Martín', 'Mar Rubio-Varas']",7,2021-10-31,Tracking water for human activities: From the ivory tower to the ground,10.1016/j.wre.2021.100190,S2212428421000141
56,Water Resources and Economics,"['Long Chu', 'R. Quentin Grafton']",7,2021-07-31,Dynamic water pricing and the risk adjusted user cost (RAUC),10.1016/j.wre.2021.100181,S2212428421000062
57,Water Resources and Economics,"['Adam Loch', 'David Adamson', 'Christopher Auricht']",7,2020-10-31,(g)etting to the point: The problem with water risk and uncertainty,10.1016/j.wre.2019.100154,S2212428419300350
58,Water Resources and Economics,"['Ståle Navrud', 'Godwin K. Vondolia']",7,2020-04-30,Farmers′ preferences for reductions in flood risk under monetary and non-monetary payment modes,10.1016/j.wre.2019.100151,S2212428419300325
59,Water Resources and Economics,"['Jenni Miettinen', 'Markku Ollikainen', 'Lauri Valsta']",7,2020-07-31,Cost function approach to water protection in forestry,10.1016/j.wre.2019.100150,S2212428418300252
60,Water Resources and Economics,"['Lars T. de Ruig', 'Toon Haer', 'Jeroen C. J. H. Aerts']",7,2020-10-31,A micro-scale cost-benefit analysis of building-level flood risk adaptation measures in Los Angeles,10.1016/j.wre.2019.100147,S2212428419300039
61,Water Resources and Economics,"['Riina Haavisto', 'Darwin Santos', 'Adriaan Perrels']",7,2019-04-30,Determining payments for watershed services by hydro-economic modeling for optimal water allocation between agricultural and municipal water use,10.1016/j.wre.2018.08.003,S2212428417300877
62,Water Resources and Economics,"['Luciano Raso', 'Bruno Barbier', 'Jean-Claude Bader']",7,2019-04-30,Modeling dynamics and adaptation at operational and structural scales for the ex-ante economic evaluation of large dams in an African context,10.1016/j.wre.2018.08.001,S221242841730155X
63,Water Resources and Economics,"['Anchal Arora', 'Sangeeta Bansal', 'Patrick S. Ward']",7,2019-01-31,"Do farmers value rice varieties tolerant to droughts and floods? Evidence from a discrete choice experiment in Odisha, India",10.1016/j.wre.2018.03.001,S2212428416301396
64,Water Resources and Economics,"['Siwa Msangi', 'Mohamad Hejazi']",8,2022-04-30,How stable is the stabilization value of groundwater? Examining the behavioral and physical determinants,10.1016/j.wre.2022.100195,S2212428422000032
65,Water Resources and Economics,"['Anastasio J. Villanueva', 'José A. Gómez-Limón']",9,2023-04-30,Heterogeneity in the WTA-WTP disparity for irrigation water reliability,10.1016/j.wre.2023.100219,S221242842300004X
66,Water Resources and Economics,"['Daniel F. Mooney', 'Dana L. K. Hoag', 'Siwei Gao']",9,2022-10-31,"More risk, more money: When are payments for water savings from limited irrigation profitable for farmers?",10.1016/j.wre.2022.100212,S2212428422000196
67,Water Resources and Economics,"['Diego Sesma-Martín', 'Miguel Puente-Ajovín']",9,2022-07-31,The Environmental Kuznets Curve at the thermoelectricity-water nexus: Empirical evidence from Spain,10.1016/j.wre.2022.100202,S221242842200010X
68,Water Resources and Economics,"['Felix Dalstein', 'Asjad Naqvi']",9,2022-04-30,21st Century water withdrawal decoupling: A pathway to a more water-wise world?,10.1016/j.wre.2022.100197,S2212428422000056
69,Water Resources and Economics,"['Janine M. Stone', 'Patrick S. Johnson']",9,2022-01-31,Conserving for the common good: Preferences for water conservation policies during a severe drought in Northern California,10.1016/j.wre.2021.100191,S2212428421000153
70,Water Resources and Economics,"['Franklin Amuakwa-Mensah', 'Rebecca Afua Klege', 'Gunnar Köhlin']",9,2021-10-31,COVID-19 and handwashing: Implications for water use in Sub-Saharan Africa,10.1016/j.wre.2021.100189,S221242842100013X
71,Water Resources and Economics,"['Maite M. Aldaya', 'Diego Sesma-Martín', 'Mar Rubio-Varas']",9,2021-10-31,Tracking water for human activities: From the ivory tower to the ground,10.1016/j.wre.2021.100190,S2212428421000141
72,Water Resources and Economics,"['Erik Brockwell', 'Katarina Elofsson', 'Sandra Nordmark']",9,2021-07-31,Spatial analysis of water quality and income in Europe,10.1016/j.wre.2021.100182,S2212428421000074
73,Water Resources and Economics,"['Long Chu', 'R. Quentin Grafton']",9,2021-07-31,Dynamic water pricing and the risk adjusted user cost (RAUC),10.1016/j.wre.2021.100181,S2212428421000062
74,Water Resources and Economics,"['Majed Khadem', 'Charles Rougé', 'Julien J. Harou']",9,2020-10-31,What do economic water storage valuations reveal about optimal vs. historical water management?,10.1016/j.wre.2020.100158,S2212428420300037
75,Water Resources and Economics,"['Adam Loch', 'David Adamson', 'Christopher Auricht']",9,2020-10-31,(g)etting to the point: The problem with water risk and uncertainty,10.1016/j.wre.2019.100154,S2212428419300350
76,Water Resources and Economics,"['Ståle Navrud', 'Godwin K. Vondolia']",9,2020-04-30,Farmers′ preferences for reductions in flood risk under monetary and non-monetary payment modes,10.1016/j.wre.2019.100151,S2212428419300325
77,Water Resources and Economics,"['Jenni Miettinen', 'Markku Ollikainen', 'Lauri Valsta']",9,2020-07-31,Cost function approach to water protection in forestry,10.1016/j.wre.2019.100150,S2212428418300252
78,Water Resources and Economics,"['Matteo Zavalloni', 'Meri Raggi', 'Davide Viaggi']",9,2020-01-31,Irrigation reservoirs as blue clubs: Governance and policy intervention,10.1016/j.wre.2019.03.002,S221242841830032X
79,Water Resources and Economics,"['Riina Haavisto', 'Darwin Santos', 'Adriaan Perrels']",9,2019-04-30,Determining payments for watershed services by hydro-economic modeling for optimal water allocation between agricultural and municipal water use,10.1016/j.wre.2018.08.003,S2212428417300877
80,Water Resources and Economics,"['Anchal Arora', 'Sangeeta Bansal', 'Patrick S. Ward']",9,2019-01-31,"Do farmers value rice varieties tolerant to droughts and floods? Evidence from a discrete choice experiment in Odisha, India",10.1016/j.wre.2018.03.001,S2212428416301396
81,Water Resources and Economics,"['Lennart G. Vogelsang', 'Hans-Peter Weikard', 'Birgit Bednar-Friedl']",10,2023-07-31,Assessing the cost-effectiveness of Nature-based Solutions under climate change uncertainty and learning,10.1016/j.wre.2023.100224,S2212428423000099
82,Water Resources and Economics,"['Anastasio J. Villanueva', 'José A. Gómez-Limón']",10,2023-04-30,Heterogeneity in the WTA-WTP disparity for irrigation water reliability,10.1016/j.wre.2023.100219,S221242842300004X
83,Water Resources and Economics,"['Tuija Lankia', 'Jussi Lintunen', 'Ron Store']",10,2023-01-31,"Piloting accounts for recreational ecosystem services: Quality, use, and monetary value of freshwaters in Finland",10.1016/j.wre.2022.100215,S2212428422000226
84,Water Resources and Economics,"['Carolina Massiel Medina-Rivas', 'Lilia Rodríguez-Tapia', 'Daniel Alfredo Revollo-Fernández']",10,2022-10-31,Spatial inequality of domestic water consumption in Mexico city,10.1016/j.wre.2022.100210,S2212428422000172
85,Water Resources and Economics,"['Daniel F. Mooney', 'Dana L. K. Hoag', 'Siwei Gao']",10,2022-10-31,"More risk, more money: When are payments for water savings from limited irrigation profitable for farmers?",10.1016/j.wre.2022.100212,S2212428422000196
86,Water Resources and Economics,"['Diego Sesma-Martín', 'Miguel Puente-Ajovín']",10,2022-07-31,The Environmental Kuznets Curve at the thermoelectricity-water nexus: Empirical evidence from Spain,10.1016/j.wre.2022.100202,S221242842200010X
87,Water Resources and Economics,"['Felix Dalstein', 'Asjad Naqvi']",10,2022-04-30,21st Century water withdrawal decoupling: A pathway to a more water-wise world?,10.1016/j.wre.2022.100197,S2212428422000056
88,Water Resources and Economics,"['Siwa Msangi', 'Mohamad Hejazi']",10,2022-04-30,How stable is the stabilization value of groundwater? Examining the behavioral and physical determinants,10.1016/j.wre.2022.100195,S2212428422000032
89,Water Resources and Economics,"['Yasuharu Shimamura', 'Satoshi Shimizutani', 'Hiroyuki Yamada']",10,2022-01-31,Economic valuation of safe water from new boreholes in rural Zambia: A coping cost approach,10.1016/j.wre.2021.100192,S2212428421000165
90,Water Resources and Economics,"['Janine M. Stone', 'Patrick S. Johnson']",10,2022-01-31,Conserving for the common good: Preferences for water conservation policies during a severe drought in Northern California,10.1016/j.wre.2021.100191,S2212428421000153
91,Water Resources and Economics,"['Niek Mouter', 'Paul Koster', 'Thijs Dekker']",10,2021-10-31,Participatory value evaluation for the evaluation of flood protection schemes,10.1016/j.wre.2021.100188,S2212428421000128
92,Water Resources and Economics,"['Franklin Amuakwa-Mensah', 'Rebecca Afua Klege', 'Gunnar Köhlin']",10,2021-10-31,COVID-19 and handwashing: Implications for water use in Sub-Saharan Africa,10.1016/j.wre.2021.100189,S221242842100013X
93,Water Resources and Economics,"['Maite M. Aldaya', 'Diego Sesma-Martín', 'Mar Rubio-Varas']",10,2021-10-31,Tracking water for human activities: From the ivory tower to the ground,10.1016/j.wre.2021.100190,S2212428421000141
94,Water Resources and Economics,"['Erik Brockwell', 'Katarina Elofsson', 'Sandra Nordmark']",10,2021-07-31,Spatial analysis of water quality and income in Europe,10.1016/j.wre.2021.100182,S2212428421000074
95,Water Resources and Economics,"['Long Chu', 'R. Quentin Grafton']",10,2021-07-31,Dynamic water pricing and the risk adjusted user cost (RAUC),10.1016/j.wre.2021.100181,S2212428421000062
96,Water Resources and Economics,"['Majed Khadem', 'Charles Rougé', 'Julien J. Harou']",10,2020-10-31,What do economic water storage valuations reveal about optimal vs. historical water management?,10.1016/j.wre.2020.100158,S2212428420300037
97,Water Resources and Economics,"['Adam Loch', 'David Adamson', 'Christopher Auricht']",10,2020-10-31,(g)etting to the point: The problem with water risk and uncertainty,10.1016/j.wre.2019.100154,S2212428419300350
98,Water Resources and Economics,"['Ståle Navrud', 'Godwin K. Vondolia']",10,2020-04-30,Farmers′ preferences for reductions in flood risk under monetary and non-monetary payment modes,10.1016/j.wre.2019.100151,S2212428419300325
99,Water Resources and Economics,"['Jenni Miettinen', 'Markku Ollikainen', 'Lauri Valsta']",10,2020-07-31,Cost function approach to water protection in forestry,10.1016/j.wre.2019.100150,S2212428418300252
100,Water Resources and Economics,"['Lars T. de Ruig', 'Toon Haer', 'Jeroen C. J. H. Aerts']",10,2020-10-31,A micro-scale cost-benefit analysis of building-level flood risk adaptation measures in Los Angeles,10.1016/j.wre.2019.100147,S2212428419300039
101,Water Resources and Economics,"['Matteo Zavalloni', 'Meri Raggi', 'Davide Viaggi']",10,2020-01-31,Irrigation reservoirs as blue clubs: Governance and policy intervention,10.1016/j.wre.2019.03.002,S221242841830032X
102,Water Resources and Economics,"['Riina Haavisto', 'Darwin Santos', 'Adriaan Perrels']",10,2019-04-30,Determining payments for watershed services by hydro-economic modeling for optimal water allocation between agricultural and municipal water use,10.1016/j.wre.2018.08.003,S2212428417300877
103,Water Resources and Economics,"['Luciano Raso', 'Bruno Barbier', 'Jean-Claude Bader']",10,2019-04-30,Modeling dynamics and adaptation at operational and structural scales for the ex-ante economic evaluation of large dams in an African context,10.1016/j.wre.2018.08.001,S221242841730155X
104,Water Resources and Economics,"['Anchal Arora', 'Sangeeta Bansal', 'Patrick S. Ward']",10,2019-01-31,"Do farmers value rice varieties tolerant to droughts and floods? Evidence from a discrete choice experiment in Odisha, India",10.1016/j.wre.2018.03.001,S2212428416301396
105,Water Resources and Economics,"['Felix Dalstein', 'Asjad Naqvi']",11,2022-04-30,21st Century water withdrawal decoupling: A pathway to a more water-wise world?,10.1016/j.wre.2022.100197,S2212428422000056
106,Water Resources and Economics,"['Maite M. Aldaya', 'Diego Sesma-Martín', 'Mar Rubio-Varas']",11,2021-10-31,Tracking water for human activities: From the ivory tower to the ground,10.1016/j.wre.2021.100190,S2212428421000141
107,Water Resources and Economics,"['Anchal Arora', 'Sangeeta Bansal', 'Patrick S. Ward']",11,2019-01-31,"Do farmers value rice varieties tolerant to droughts and floods? Evidence from a discrete choice experiment in Odisha, India",10.1016/j.wre.2018.03.001,S2212428416301396
108,Water Resources and Economics,"['Tuija Lankia', 'Jussi Lintunen', 'Ron Store']",13,2023-01-31,"Piloting accounts for recreational ecosystem services: Quality, use, and monetary value of freshwaters in Finland",10.1016/j.wre.2022.100215,S2212428422000226
109,Water Resources and Economics,"['Maite M. Aldaya', 'Diego Sesma-Martín', 'Mar Rubio-Varas']",13,2021-10-31,Tracking water for human activities: From the ivory tower to the ground,10.1016/j.wre.2021.100190,S2212428421000141
110,Water Resources and Economics,"['Majed Khadem', 'Charles Rougé', 'Julien J. Harou']",13,2020-10-31,What do economic water storage valuations reveal about optimal vs. historical water management?,10.1016/j.wre.2020.100158,S2212428420300037
111,Water Resources and Economics,"['Lennart G. Vogelsang', 'Hans-Peter Weikard', 'Birgit Bednar-Friedl']",14,2023-07-31,Assessing the cost-effectiveness of Nature-based Solutions under climate change uncertainty and learning,10.1016/j.wre.2023.100224,S2212428423000099
112,Water Resources and Economics,"['Anastasio J. Villanueva', 'José A. Gómez-Limón']",14,2023-04-30,Heterogeneity in the WTA-WTP disparity for irrigation water reliability,10.1016/j.wre.2023.100219,S221242842300004X
113,Water Resources and Economics,"['Tuija Lankia', 'Jussi Lintunen', 'Ron Store']",14,2023-01-31,"Piloting accounts for recreational ecosystem services: Quality, use, and monetary value of freshwaters in Finland",10.1016/j.wre.2022.100215,S2212428422000226
114,Water Resources and Economics,"['Carolina Massiel Medina-Rivas', 'Lilia Rodríguez-Tapia', 'Daniel Alfredo Revollo-Fernández']",14,2022-10-31,Spatial inequality of domestic water consumption in Mexico city,10.1016/j.wre.2022.100210,S2212428422000172
115,Water Resources and Economics,"['Daniel F. Mooney', 'Dana L. K. Hoag', 'Siwei Gao']",14,2022-10-31,"More risk, more money: When are payments for water savings from limited irrigation profitable for farmers?",10.1016/j.wre.2022.100212,S2212428422000196
116,Water Resources and Economics,"['Felix Dalstein', 'Asjad Naqvi']",14,2022-04-30,21st Century water withdrawal decoupling: A pathway to a more water-wise world?,10.1016/j.wre.2022.100197,S2212428422000056
117,Water Resources and Economics,"['Franklin Amuakwa-Mensah', 'Rebecca Afua Klege', 'Gunnar Köhlin']",14,2021-10-31,COVID-19 and handwashing: Implications for water use in Sub-Saharan Africa,10.1016/j.wre.2021.100189,S221242842100013X
118,Water Resources and Economics,"['Maite M. Aldaya', 'Diego Sesma-Martín', 'Mar Rubio-Varas']",14,2021-10-31,Tracking water for human activities: From the ivory tower to the ground,10.1016/j.wre.2021.100190,S2212428421000141
119,Water Resources and Economics,"['Erik Brockwell', 'Katarina Elofsson', 'Sandra Nordmark']",14,2021-07-31,Spatial analysis of water quality and income in Europe,10.1016/j.wre.2021.100182,S2212428421000074
120,Water Resources and Economics,"['Long Chu', 'R. Quentin Grafton']",14,2021-07-31,Dynamic water pricing and the risk adjusted user cost (RAUC),10.1016/j.wre.2021.100181,S2212428421000062
121,Water Resources and Economics,"['Adam Loch', 'David Adamson', 'Christopher Auricht']",14,2020-10-31,(g)etting to the point: The problem with water risk and uncertainty,10.1016/j.wre.2019.100154,S2212428419300350
122,Water Resources and Economics,"['Ståle Navrud', 'Godwin K. Vondolia']",14,2020-04-30,Farmers′ preferences for reductions in flood risk under monetary and non-monetary payment modes,10.1016/j.wre.2019.100151,S2212428419300325
123,Water Resources and Economics,"['Lars T. de Ruig', 'Toon Haer', 'Jeroen C. J. H. Aerts']",14,2020-10-31,A micro-scale cost-benefit analysis of building-level flood risk adaptation measures in Los Angeles,10.1016/j.wre.2019.100147,S2212428419300039
124,Water Resources and Economics,"['Riina Haavisto', 'Darwin Santos', 'Adriaan Perrels']",14,2019-04-30,Determining payments for watershed services by hydro-economic modeling for optimal water allocation between agricultural and municipal water use,10.1016/j.wre.2018.08.003,S2212428417300877
125,Water Resources and Economics,"['Luciano Raso', 'Bruno Barbier', 'Jean-Claude Bader']",14,2019-04-30,Modeling dynamics and adaptation at operational and structural scales for the ex-ante economic evaluation of large dams in an African context,10.1016/j.wre.2018.08.001,S221242841730155X
