journal,authors,buzz_id,date,name,doi,pii
Water Research X,"['Valentin Faust', 'Theo A. van Alen', 'Kai M. Udert']",0,2022-12-01,Ammonia oxidation by novel “<ce:italic>Candidatus</ce:italic> Nitrosacidococcus urinae” is sensitive to process disturbances at low pH and to iron limitation at neutral pH,10.1016/j.wroa.2022.100157,S2589914722000275
Water Research X,"['Hajo Bitter', 'Leonie Krause', 'Susanne Lackner']",0,2022-12-01,Semi-crystalline microplastics in wastewater plant effluents and removal efficiencies of post-treatment filtration systems,10.1016/j.wroa.2022.100156,S2589914722000263
Water Research X,"['Ana B. Rios-Miguel', 'Garrett J. Smith', 'Cornelia U. Welte']",0,2022-08-01,Microbial paracetamol degradation involves a high diversity of novel amidase enzyme candidates,10.1016/j.wroa.2022.100152,S2589914722000226
Water Research X,"['Antoine Brison', 'Pierre Rossi', 'Nicolas Derlon']",0,2022-08-01,Influent carbon to phosphorus ratio drives the selection of PHA-storing organisms in a single CSTR,10.1016/j.wroa.2022.100150,S2589914722000202
Water Research X,"['Remko Voogd', 'Peter M. Rudberg', 'Elizabeth Kruger']",0,2022-08-01,A systematic review on the role of trust in the water governance literature,10.1016/j.wroa.2022.100147,S2589914722000172
Water Research X,"['D. Hausherr', 'R. Niederdorfer', 'A. Joss']",0,2022-08-01,"Successful year-round mainstream partial nitritation anammox: Assessment of effluent quality, performance and N<ce:inf loc=post>2</ce:inf>O emissions",10.1016/j.wroa.2022.100145,S2589914722000159
Water Research X,"['Oskar Modin', 'Nafis Fuad', 'Britt-Marie Wilén']",0,2022-08-01,A relationship between phages and organic carbon in wastewater treatment plant effluents,10.1016/j.wroa.2022.100146,S2589914722000160
Water Research X,"['Laura T. Leonard', 'Gary F. Vanzin', 'Jonathan O. Sharp']",0,2022-05-01,Disinfection byproducts formed during drinking water treatment reveal an export control point for dissolved organic matter in a subalpine headwater stream,10.1016/j.wroa.2022.100144,S2589914722000147
Water Research X,"['Wenzel Gruber', 'Paul M. Magyar', 'Joachim Mohn']",0,2022-05-01,Tracing N<ce:inf loc=post>2</ce:inf>O formation in full-scale wastewater treatment with natural abundance isotopes indicates control by organic substrate and process settings,10.1016/j.wroa.2022.100130,S2589914722000019
Water Research X,"['Kuan Huang', 'Huichun Zhang']",0,2022-01-01,A comprehensive kinetic model for phenol oxidation in seven advanced oxidation processes and considering the effects of halides and carbonate,10.1016/j.wroa.2021.100129,S2589914721000426
Water Research X,"['Emily W. Tow', 'Anna Letcher Hartman', 'David M. Warsinger']",0,2021-12-01,Modeling the energy consumption of potable water reuse schemes,10.1016/j.wroa.2021.100126,S2589914721000396
Water Research X,"['D. la Cecilia', 'A. Dax', 'C. Stamm']",0,2021-12-01,Continuous high-frequency pesticide monitoring to observe the unexpected and the overlooked,10.1016/j.wroa.2021.100125,S2589914721000384
Water Research X,"['Maria Sevillano', 'Solize Vosloo', 'Ameet J. Pinto']",0,2021-12-01,Spatial-temporal targeted and non-targeted surveys to assess microbiological composition of drinking water in Puerto Rico following Hurricane Maria,10.1016/j.wroa.2021.100123,S2589914721000360
Water Research X,"['Michel E. Riechmann', 'Bonginkosi Ndwandwe', 'Kai M. Udert']",0,2021-12-01,On-site urine treatment combining Ca(OH)<ce:inf loc=post>2</ce:inf> dissolution and dehydration with ambient air,10.1016/j.wroa.2021.100124,S2589914721000372
Water Research X,"['Wenzel Gruber', 'Luzia von Känel', 'Adriano Joss']",0,2021-12-01,Estimation of countrywide N<ce:inf loc=post>2</ce:inf>O emissions from wastewater treatment in Switzerland using long-term monitoring data,10.1016/j.wroa.2021.100122,S2589914721000359
Water Research X,"['Angelika Hess', 'Chiara Baum', 'Eberhard Morgenroth']",0,2021-12-01,Stagnation leads to short-term fluctuations in the effluent water quality of biofilters: A problem for greywater reuse?,10.1016/j.wroa.2021.100120,S2589914721000335
Water Research X,"['Catherine Mays', 'Gabriela L. Garza', 'Tala Navab-Daneshmand']",0,2021-12-01,Impact of biosolids amendment and wastewater effluent irrigation on enteric antibiotic-resistant bacteria – a greenhouse study,10.1016/j.wroa.2021.100119,S2589914721000323
Water Research X,"['Oscar Samuelsson', 'Anders Björk', 'Bengt Carlsson']",0,2021-12-01,Model-based monitoring of diffuser fouling using standard sensors,10.1016/j.wroa.2021.100118,S2589914721000311
Water Research X,"['H. Sanawar', 'L. H. Kim', 'J. S. Vrouwenvelder']",0,2021-12-01,Periodic chemical cleaning with urea: disintegration of biofilms and reduction of key biofilm-forming bacteria from reverse osmosis membranes,10.1016/j.wroa.2021.100117,S258991472100030X
Water Research X,"['Erik R. Reale', 'Lyle Regenwetter', 'Kyle C. Smith']",0,2021-12-01,"Low porosity, high areal-capacity Prussian blue analogue electrodes enhance salt removal and thermodynamic efficiency in symmetric Faradaic deionization with automated fluid control",10.1016/j.wroa.2021.100116,S2589914721000293
Water Research X,"['Tove A. Larsen', 'Michel E. Riechmann', 'Kai M. Udert']",0,2021-12-01,State of the art of urine treatment technologies: A critical review.,10.1016/j.wroa.2021.100114,S258991472100027X
Water Research X,"['Boluwatife Awonaike', 'Ying Duan Lei', 'Frank Wania']",0,2021-12-01,"Phase partitioning, transport and sources of Benzotriazole Ultraviolet Stabilizers during a runoff event",10.1016/j.wroa.2021.100115,S2589914721000281
Water Research X,"['Angelika Hess', 'Eberhard Morgenroth']",0,2021-12-01,Biological activated carbon filter for greywater post-treatment: Long-term TOC removal with adsorption and biodegradation,10.1016/j.wroa.2021.100113,S2589914721000268
Water Research X,"['Justin M. Hutchison', 'Brooke K. Mayer', 'Julie L. Zilles']",0,2021-08-01,Making Waves: Biocatalysis and Biosorption: Opportunities and Challenges Associated with a New Protein-Based Toolbox for Water and Wastewater Treatment,10.1016/j.wroa.2021.100112,S2589914721000256
Water Research X,['Andrew Turner'],0,2021-08-01,Paint particles in the marine environment: An overlooked component of microplastics,10.1016/j.wroa.2021.100110,S2589914721000232
Water Research X,"['Margaret O. Thompson', 'Joshua P. Kearns']",0,2021-08-01,Modeling and experimental approaches for determining fluoride diffusion kinetics in bone char sorbent and prediction of packed-bed groundwater defluoridator performance,10.1016/j.wroa.2021.100108,S2589914721000219
Water Research X,"['Anissa Sukma Safitri', 'Jérôme Hamelin', 'Kim Milferstedt']",0,2021-08-01,Engineered methanotrophic syntrophy in photogranule communities removes dissolved methane,10.1016/j.wroa.2021.100106,S2589914721000190
Water Research X,"['Anna Maria Bell', 'Nils Keltsch', 'Sebastian Buchinger']",0,2021-08-01,UV aged epoxy coatings ̶ Ecotoxicological effects and released compounds,10.1016/j.wroa.2021.100105,S2589914721000189
Water Research X,"['Megan A. Stallard', 'Riley Mulhern', 'Emanuele Sozzi']",0,2021-08-01,Occurrence of male-specific and somatic coliphages and relationship with rainfall in privately-owned wells from peri‑urban and rural households,10.1016/j.wroa.2021.100102,S2589914721000153
Water Research X,"['Jenni Inkinen', 'Sallamaari Siponen', 'Tarja Pitkänen']",0,2021-08-01,Diverse and active archaea communities occur in non-disinfected drinking water systems–Less activity revealed in disinfected and hot water systems,10.1016/j.wroa.2021.100101,S2589914721000141
Water Research X,"['Maxwell L. Wilder', 'Frank Middleton', 'Hyatt C. Green']",0,2021-05-01,Co-quantification of crAssphage increases confidence in wastewater-based epidemiology for SARS-CoV-2 in low prevalence areas,10.1016/j.wroa.2021.100100,S258991472100013X
Water Research X,"['Wenzel Gruber', 'Robert Niederdorfer', 'Adriano Joss']",0,2021-05-01,Linking seasonal N<ce:inf loc=post>2</ce:inf>O emissions and nitrification failures to microbial dynamics in a SBR wastewater treatment plant,10.1016/j.wroa.2021.100098,S2589914721000116
Water Research X,"['Mary A. Zeller', 'Marc J. Alperin']",0,2021-05-01,The efficacy of Phoslock® in reducing internal phosphate loading varies with bottom water oxygenation,10.1016/j.wroa.2021.100095,S2589914721000086
Water Research X,"['Ralf Kaegi', 'Alexander Gogos', 'Michael Berg']",0,2021-05-01,Quantification of individual Rare Earth Elements from industrial sources in sewage sludge,10.1016/j.wroa.2021.100092,S2589914721000050
Water Research X,"['Syun-suke Kadoya', 'Osamu Nishimura', 'Daisuke Sano']",0,2021-05-01,Predictive water virology using regularized regression analyses for projecting virus inactivation efficiency in ozone disinfection,10.1016/j.wroa.2021.100093,S2589914721000062
Water Research X,"['Kirin E. Furst', 'Jose Bolorinos', 'William A. Mitch']",0,2021-05-01,Use of trihalomethanes as a surrogate for haloacetonitrile exposure introduces misclassification bias,10.1016/j.wroa.2021.100089,S2589914721000025
Water Research X,"['Christopher Ziemba', 'Pragnya Sharma', 'Eberhard Morgenroth']",0,2021-05-01,Disruptions in loading and aeration impact effluent chlorine demand during biological greywater recycling,10.1016/j.wroa.2020.100087,S2589914720300475
Water Research X,"['Mary Grace E. Guardian', 'Ping He', 'Diana S. Aga']",0,2021-05-01,Optimized suspect screening approach for a comprehensive assessment of the impact of best management practices in reducing micropollutants transport in the Potomac River watershed,10.1016/j.wroa.2021.100088,S2589914721000013
Water Research X,"['Daniel Gerrity', 'Katerina Papp', 'Wilbur Frehner']",0,2021-01-01,"Early-pandemic wastewater surveillance of SARS-CoV-2 in Southern Nevada: Methodology, occurrence, and incidence/prevalence considerations",10.1016/j.wroa.2020.100086,S2589914720300463
Water Research X,"['Luisa Javier', 'Nadia M. Farhat', 'Johannes S. Vrouwenvelder']",0,2021-01-01,Enhanced hydraulic cleanability of biofilms developed under a low phosphorus concentration in reverse osmosis membrane systems,10.1016/j.wroa.2020.100085,S2589914720300451
Water Research X,"['Ruth Quinn', 'Charles Rougé', 'Virginia Stovin']",0,2021-01-01,Quantifying the performance of dual-use rainwater harvesting systems,10.1016/j.wroa.2020.100081,S2589914720300414
Water Research X,"['Nicola Gärtner', 'Laura Germann', 'Regula Meierhofer']",0,2021-01-01,Keeping water from kiosks clean: Strategies for reducing recontamination during transport and storage in Eastern Uganda,10.1016/j.wroa.2020.100079,S2589914720300396
Water Research X,"['Eberhard Morgenroth', 'Ameet Pinto']",0,2020-12-01,Make your research more accessible,10.1016/S2589-9147(20)30042-6,S2589914720300426
Water Research X,"['Angelika Hess', 'Cécile Bettex', 'Eberhard Morgenroth']",0,2020-12-01,Influence of intermittent flow on removal of organics in a biological activated carbon filter (BAC) used as post-treatment for greywater,10.1016/j.wroa.2020.100078,S2589914720300384
Water Research X,"['M. Layer', 'K. Bock', 'N. Derlon']",0,2020-12-01,Particulate substrate retention in plug-flow and fully-mixed conditions during operation of aerobic granular sludge systems,10.1016/j.wroa.2020.100075,S2589914720300359
Water Research X,"['Marcin Dudek', 'Hanne Skudal Ullaland', 'Gisle Øye']",0,2020-12-01,Microfluidic testing of flocculants for produced water treatment: Comparison with other methodologies,10.1016/j.wroa.2020.100073,S2589914720300335
Water Research X,"['Peta A. Neale', 'Jake W. O’Brien', 'Beate I. Escher']",0,2020-12-01,Wastewater treatment efficacy evaluated with <ce:italic>in vitro</ce:italic> bioassays,10.1016/j.wroa.2020.100072,S2589914720300323
Water Research X,"['Pirjo-Liisa Rantanen', 'Minna M. Keinänen-Toivola', 'Riku Vahala']",0,2020-12-01,"Decreased natural organic matter in water distribution decreases nitrite formation in non-disinfected conditions, via enhanced nitrite oxidation",10.1016/j.wroa.2020.100069,S2589914720300293
Water Research X,"['Aidan R. Cecchetti', 'Anneliese Sytsma', 'David L. Sedlak']",0,2020-12-01,Use of stable nitrogen isotopes to track plant uptake of nitrogen in a nature-based treatment system,10.1016/j.wroa.2020.100070,S258991472030030X
Water Research X,"['R. Chow', 'R. Scheidegger', 'C. Stamm']",0,2020-12-01,A review of long-term pesticide monitoring studies to assess surface water quality trends,10.1016/j.wroa.2020.100064,S2589914720300244
Water Research X,"['Philipp Bunse', 'Laura Orschler', 'Susanne Lackner']",0,2020-12-01,Membrane aerated biofilm reactors for mainstream partial nitritation/anammox: Experiences using real municipal wastewater,10.1016/j.wroa.2020.100066,S2589914720300268
Water Research X,"['Justin Greaves', 'Daniel Stone', 'Kyle Bibby']",0,2020-12-01,Persistence of emerging viral fecal indicators in large-scale freshwater mesocosms,10.1016/j.wroa.2020.100067,S258991472030027X
Water Research X,"['Ana B. Rios Miguel', 'Mike S. M. Jetten', 'Cornelia U. Welte']",0,2020-12-01,The role of mobile genetic elements in organic micropollutant degradation during biological wastewater treatment,10.1016/j.wroa.2020.100065,S2589914720300256
Water Research X,"['Wenchuo Yao', 'Daniel L. Gallagher', 'Andrea M. Dietrich']",0,2020-12-01,An overlooked route of inhalation exposure to tap water constituents for children and adults: Aerosolized aqueous minerals from ultrasonic humidifiers,10.1016/j.wroa.2020.100060,S2589914720300207
Water Research X,"['Alexander Gogos', 'Jonas Wielinski', 'Ralf Kaegi']",0,2020-12-01,Quantification of anthropogenic and geogenic Ce in sewage sludge based on Ce oxidation state and rare earth element patterns,10.1016/j.wroa.2020.100059,S2589914720300190
Water Research X,"['Céline Jacquin', 'Diya Yu', 'Timothy R. Julian']",0,2020-12-01,Competitive co-adsorption of bacteriophage MS2 and natural organic matter onto multiwalled carbon nanotubes,10.1016/j.wroa.2020.100058,S2589914720300189
Water Research X,"['Isabell Köpping', 'Christa S. McArdell', 'Kai M. Udert']",0,2020-12-01,Removal of pharmaceuticals from nitrified urine by adsorption on granular activated carbon,10.1016/j.wroa.2020.100057,S2589914720300177
Water Research X,"['Livia Britschgi', 'Kris Villez', 'Kai M. Udert']",0,2020-12-01,Electrochemical nitrite sensing for urine nitrification,10.1016/j.wroa.2020.100055,S2589914720300153
Water Research X,"['Aidan R. Cecchetti', 'Angela N. Stiegler', 'David L. Sedlak']",0,2020-05-01,The horizontal levee: a multi-benefit nature-based treatment system that improves water quality and protects coastal levees from the effects of sea level rise,10.1016/j.wroa.2020.100052,S2589914720300128
Water Research X,"['Eva Reynaert', 'Esther E. Greenwood', 'Eberhard Morgenroth']",0,2020-05-01,Practical implementation of true on-site water recycling systems for hand washing and toilet flushing,10.1016/j.wroa.2020.100051,S2589914720300116
Water Research X,"['Florian Ranzinger', 'Maximilian Matern', 'Harald Horn']",0,2020-05-01,Transport and retention of artificial and real wastewater particles inside a bed of settled aerobic granular sludge assessed applying magnetic resonance imaging,10.1016/j.wroa.2020.100050,S2589914720300104
Water Research X,"['Gary Conley', 'Nicole Beck', 'Michelle Tanner']",0,2020-05-01,Quantifying clogging patterns of infiltration systems to improve urban stormwater pollution reduction estimates,10.1016/j.wroa.2020.100049,S2589914720300098
Water Research X,"['Manuel Layer', 'Mercedes Garcia Villodres', 'Nicolas Derlon']",0,2020-05-01,Limited simultaneous nitrification-denitrification (SND) in aerobic granular sludge systems treating municipal wastewater: Mechanisms and practical implications,10.1016/j.wroa.2020.100048,S2589914720300086
Water Research X,['Eberhard Morgenroth'],0,2020-05-01,Acknowledging excellent reviewers and associate editors,10.1016/j.wroa.2020.100046,S2589914720300062
Water Research X,"['Elena Buelow', 'Andreu Rico', 'Christophe Dagot']",0,2020-05-01,Hospital discharges in urban sanitation systems: Long-term monitoring of wastewater resistome and microbiota in relationship to their eco-exposome,10.1016/j.wroa.2020.100045,S2589914720300050
Water Research X,"['Lou Curchod', 'Christelle Oltramare', 'Samuel Fuhrimann']",0,2020-01-01,"Temporal variation of pesticide mixtures in rivers of three agricultural watersheds during a major drought in the Western Cape, South Africa",10.1016/j.wroa.2019.100039,S2589914719300751
Water Research X,"['Zhen Wang', 'Xue-Ming Chen', 'He-Ping Zhao']",0,2019-12-01,Model-based assessment of chromate reduction and nitrate effect in a methane-based membrane biofilm reactor,10.1016/j.wroa.2019.100037,S2589914719300738
Water Research X,"['Sarah J. Buckerfield', 'Richard S. Quilliam', 'David M. Oliver']",0,2019-12-01,Rainfall-driven <ce:italic>E. coli</ce:italic> transfer to the stream-conduit network observed through increasing spatial scales in mixed land-use paddy farming karst terrain,10.1016/j.wroa.2019.100038,S258991471930074X
Water Research X,"['M. Layer', 'A. Adler', 'N. Derlon']",0,2019-08-01,"Organic substrate diffusibility governs microbial community composition, nutrient removal performance and kinetics of granulation of aerobic granular sludge",10.1016/j.wroa.2019.100033,S2589914719300696
Water Research X,"['Jérôme Delamare-Deboutteville', 'Damien J. Batstone', 'Tim Hülsen']",0,2019-08-01,Mixed culture purple phototrophic bacteria is an effective fishmeal replacement in aquaculture,10.1016/j.wroa.2019.100031,S2589914719300672
Water Research X,"['Prashanth Suresh Kumar', 'Leon Korving', 'Geert-Jan Witkamp']",0,2019-08-01,Adsorption as a technology to achieve ultra-low concentrations of phosphate: Research gaps and economic analysis,10.1016/j.wroa.2019.100029,S2589914719300660
Water Research X,"['Kenda Conley', 'Allan Clum', 'Barbara Beckingham']",0,2019-04-01,Wastewater treatment plants as a source of microplastics to an urban estuary: Removal efficiencies and loading per capita over one year,10.1016/j.wroa.2019.100030,S2589914719300647
Water Research X,"['Akash P. Bhat', 'Erik R. Reale', 'Roland D. Cusick']",0,2019-04-01,Reducing impedance to ionic flux in capacitive deionization with Bi-tortuous activated carbon electrodes coated with asymmetrically charged polyelectrolytes,10.1016/j.wroa.2019.100027,S2589914719300635
Water Research X,"['Brian D. Shoener', 'Stephanie M. Schramm', 'Jeremy S. Guest']",0,2019-02-01,Microalgae and cyanobacteria modeling in water resource recovery facilities: A critical review,10.1016/j.wroa.2018.100024,S2589914718300240
Water Research X,"['Nick Lucius', 'Kevin Rose', 'Tom Schenk']",0,2019-02-01,Predicting <ce:italic>E. coli</ce:italic> concentrations using limited qPCR deployments at Chicago beaches,10.1016/j.wroa.2018.100016,S2589914718300161
Water Research X,"['Edouard Metzger', 'Anthony Barbe', 'Aurélia Mouret']",0,2019-02-01,Two-dimensional ammonium distribution in sediment pore waters using a new colorimetric diffusive equilibration in thin-film technique,10.1016/j.wroa.2018.100023,S2589914718300239
Water Research X,"['Sebastian Wolff', 'Jutta Kerpen', 'Lisa Müller']",0,2019-02-01,Determination of the microplastics emission in the effluent of a municipal waste water treatment plant using Raman microspectroscopy,10.1016/j.wroa.2018.100014,S2589914718300148
Water Research X,"['Xiaobo Xue', 'Sarah Cashman', 'Jay Garland']",0,2019-02-01,Holistic analysis of urban water systems in the Greater Cincinnati region: (1) life cycle assessment and cost implications,10.1016/j.wroa.2018.100015,S258991471830015X
Water Research X,"['Christopher Ziemba', 'Odile Larivé', 'Eberhard Morgenroth']",0,2019-02-01,Comparing the anti-bacterial performance of chlorination and electrolysis post-treatments in a hand washing water recycling system,10.1016/j.wroa.2018.100020,S2589914718300203
Water Research X,"['Nele Schuwirth', 'Mark Honti', 'Christian Stamm']",0,2018-12-01,Multi-criteria decision analysis for integrated water quality assessment and management support,10.1016/j.wroa.2018.100010,S2589914718300100
Water Research X,"['Lindsay E. Swain', 'William R. Knocke', 'Amy Pruden']",0,2018-12-01,Interference of manganese removal by biologically-mediated reductive release of manganese from MnO<ce:inf loc=post>x(s)</ce:inf> coated filtration media,10.1016/j.wroa.2018.100009,S2589914718300094
Water Research X,"['Mark D. Wyer', 'David Kay', 'Sarah Bennett']",0,2018-12-01,Within-day variability in microbial concentrations at a UK designated bathing water: Implications for regulatory monitoring and the application of predictive modelling based on historical compliance data,10.1016/j.wroa.2018.10.003,S2589914718300069
Water Research X,"['Juliane Hollender', 'Judith Rothardt', 'Heinz Singer']",0,2018-12-01,Comprehensive micropollutant screening using LC-HRMS/MS at three riverbank filtration sites to assess natural attenuation and potential implications for human health,10.1016/j.wroa.2018.100007,S2589914718300070
Water Research X,"['Penghui Du', 'Wen Liu', 'Ching-Hua Huang']",0,2018-12-01,"Oxidation of amino acids by peracetic acid: Reaction kinetics, pathways and theoretical calculations",10.1016/j.wroa.2018.09.002,S2589914718300021
Water Research X,"['Kaushik Venkiteshwaran', 'Nilisha Pokhrel', 'Brooke K. Mayer']",0,2018-12-01,Phosphate removal and recovery using immobilized phosphate binding proteins,10.1016/j.wroa.2018.09.003,S2589914718300033
Water Research X,"['Jessica Penny', 'Dibesh Khadka', 'Slobodan Djordjević']",1,2023-09-01,Using multi criteria decision analysis in a geographical information system framework to assess drought risk,10.1016/j.wroa.2023.100190,S2589914723000269
Water Research X,"['Abraham Cullom', 'Mattheu Storme Spencer', 'Marc A. Edwards']",1,2023-06-15,Influence of pipe materials on in-building disinfection of <ce:italic>P. aeruginosa</ce:italic> and <ce:italic>A. baumannii</ce:italic> in simulated hot water plumbing,10.1016/j.wroa.2023.100189,S2589914723000257
Water Research X,"['Jinha Kim', 'Myung Hwangbo', 'Kung-Hui Chu']",1,2023-09-01,Advances and perspectives of using stable isotope probing (SIP)-based technologies in contaminant biodegradation,10.1016/j.wroa.2023.100187,S2589914723000233
Water Research X,"['E. Mackey', 'R. Hofmann', 'S. A. Andrews']",1,2023-05-01,UV-chlorine advanced oxidation for potable water reuse: A review of the current state of the art and research needs,10.1016/j.wroa.2023.100183,S2589914723000191
Water Research X,"['Mei Bai', 'Zhiyao Wang', 'Deli Chen']",1,2023-05-01,Long-term onsite monitoring of a sewage sludge drying pan finds methane emissions consistent with IPCC default emission factor,10.1016/j.wroa.2023.100184,S2589914723000208
Water Research X,"['Jiehong He', 'Lanfang Han', 'Zhifeng Yang']",1,2023-05-01,Mechanism insight into the facet-dependent photoaging of polystyrene microplastics on hematite in freshwater,10.1016/j.wroa.2023.100185,S258991472300021X
Water Research X,"['Zhaohui An', 'Jiefu Wang', 'Zhi-Wu Wang']",1,2023-05-01,"Coupling physical selection with biological selection for the startup of a pilot-scale, continuous flow, aerobic granular sludge reactor without treatment interruption",10.1016/j.wroa.2023.100186,S2589914723000221
Water Research X,"['Richard Bade', 'Nikolaos Rousis', 'Jochen F. Mueller']",1,2023-05-01,Three years of wastewater surveillance for new psychoactive substances from 16 countries,10.1016/j.wroa.2023.100179,S2589914723000154
Water Research X,"['P. Y. Nguyen', 'Ricardo Marques', 'Adrian Oehmen']",1,2023-05-01,The impact of pH on the anaerobic and aerobic metabolism of Tetrasphaera-enriched polyphosphate accumulating organisms,10.1016/j.wroa.2023.100177,S2589914723000130
Water Research X,"['Bei Yan', 'Jinxia Liu']",1,2023-05-01,<ce:bold>Molecular framework for designing Fluoro</ce:bold>clay with enhanced affinity for per- and polyfluoroalkyl substances,10.1016/j.wroa.2023.100175,S2589914723000117
Water Research X,"['Zhe Yang', 'Chenyue Wu', 'Chuyang Y. Tang']",1,2023-05-01,Making waves: Why do we need ultra-permeable nanofiltration membranes for water treatment?,10.1016/j.wroa.2023.100172,S2589914723000087
Water Research X,"['Magnus Arnell', 'Maya Miltell', 'Gustaf Olsson']",1,2023-05-01,Making waves: A vision for digital water utilities,10.1016/j.wroa.2023.100170,S2589914723000063
Water Research X,"['Zhijie Chen', 'Xingdong Shi', 'Bing-Jie Ni']",1,2023-05-01,Nanoplastics are significantly different from microplastics in urban waters,10.1016/j.wroa.2023.100169,S2589914723000051
Water Research X,"['Eric McLamore', 'Owen Duckworth', 'Sandra Guzmán']",1,2023-05-01,Perspective: Phosphorus monitoring must be rooted in sustainability frameworks spanning material scale to human scale,10.1016/j.wroa.2023.100168,S258991472300004X
Water Research X,"['Min Zheng', 'Huijuan Li', 'Zhiguo Yuan']",1,2023-05-01,One-year stable pilot-scale operation demonstrates high flexibility of mainstream anammox application,10.1016/j.wroa.2023.100166,S2589914723000026
Water Research X,"['Antoine Brison', 'Pierre Rossi', 'Nicolas Derlon']",1,2023-01-01,Single CSTR can be as effective as an SBR in selecting PHA-storing biomass from municipal wastewater-derived feedstock,10.1016/j.wroa.2023.100165,S2589914723000014
Water Research X,"['Isaac G. Musaazi', 'Shane McLoughlin', 'Matthew E. Verbyla']",1,2023-01-01,A systematic review and meta-analysis of pathogen reduction in onsite sanitation systems,10.1016/j.wroa.2023.100171,S2589914723000075
Water Research X,"['Deborah Stoffel', 'Nicolas Derlon', 'Céline Jacquin']",1,2023-01-01,Gravity-driven membrane filtration with compact second-life modules daily backwashed: An alternative to conventional ultrafiltration for centralized facilities,10.1016/j.wroa.2023.100178,S2589914723000142
Water Research X,"['Eva Reynaert', 'Flavia Gretener', 'Eberhard Morgenroth']",1,2023-01-01,Sensor setpoints that ensure compliance with microbial water quality targets for membrane bioreactor and chlorination treatment in on-site water reuse systems,10.1016/j.wroa.2022.100164,S2589914722000342
Water Research X,"['An-Sofie Christiaens', 'Manon Van Steenkiste', 'Ilse Smets']",1,2022-12-01,Amyloid adhesin production in activated sludge is enhanced in lab-scale sequencing batch reactors: Feeding regime impacts microbial community and amyloid distribution,10.1016/j.wroa.2022.100162,S2589914722000329
